id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,sales,net_profit,operating_profit,broad_sector
3923,IOC,Mar 2017,5.74,9.61,19.97,0.62,10.29,1.3,10532.0,4.98,14.0,129.0,45.0,63271.0,28216.0,9.5,,,3.0,355379.0,20385.0,34149.0,Energy
3924,IOC,Mar 2018,5.37,9.88,19.87,0.58,11.87,1.42,11996.0,4.06,15.0,129.0,90.0,65650.0,29115.0,9.5,,,3.0,421492.0,22626.0,41658.0,Energy
3925,IOC,Mar 2019,3.27,6.68,15.36,0.86,7.99,1.57,-9822.0,4.27,12.0,129.0,49.0,96765.0,12747.0,9.5,,,3.0,528158.0,17274.0,35262.0,Energy
3928,IOC,Mar 2022,4.37,8.1,19.27,0.99,9.55,1.43,4453.0,3.61,18.0,129.0,46.0,132020.0,25747.0,9.5,,,3.0,589321.0,25727.0,47758.0,Energy
3930,IOC,Mar 2024,5.56,9.74,23.53,0.72,10.28,1.61,39635.0,4.05,30.0,129.0,40.0,132628.0,71099.0,9.5,,,3.0,776352.0,43161.0,75646.0,Energy
4403,TECHM,Mar 2022,12.61,17.96,20.94,0.1,56.04,1.01,5765.0,1.08,57.0,270.0,47.0,2618.0,5285.0,7.32,-0.63,-1.98,3.0,44646.0,5630.0,8020.0,Information Technology
4404,TECHM,Mar 2023,9.11,14.57,17.39,0.1,26.77,1.16,5346.0,0.42,50.0,270.0,91.0,2740.0,5572.0,7.32,-0.63,-1.98,3.0,53290.0,4857.0,7763.0,Information Technology
3978,JINDALSTEL,Mar 2022,13.22,30.32,18.99,0.38,7.24,0.67,13717.0,4.56,56.0,464.0,5.0,13502.0,16048.0,5.69,,,3.0,51166.0,6766.0,15515.0,Materials
3824,HINDALCO,Mar 2022,7.04,85.47,17.56,0.82,133.06,0.88,10065.0,3.47,61.0,153.0,6.0,64486.0,16838.0,13.65,27.09,26.93,3.0,195059.0,13730.0,166712.0,Materials
3795,HDFCLIFE,Mar 2018,3.43,96.67,23.53,0.0,110.6,0.29,2318.0,13.7,6.0,73.0,25.0,0.0,6739.0,27.96,6.14,5.92,3.0,32260.0,1107.0,31186.0,Financials
3796,HDFCLIFE,Mar 2019,3.29,96.87,22.65,0.0,276.79,0.3,-314.0,26.21,6.0,73.0,26.0,0.0,9868.0,27.96,6.14,5.92,3.0,38855.0,1278.0,37640.0,Financials
3797,HDFCLIFE,Mar 2020,4.41,96.12,19.05,0.0,76.54,0.22,-401.0,26.51,6.0,73.0,0.0,0.0,7388.0,27.96,6.14,5.92,3.0,29380.0,1297.0,28239.0,Financials
3798,HDFCLIFE,Mar 2021,1.9,98.27,15.75,0.07,157.97,0.4,751.0,12.52,7.0,73.0,30.0,600.0,9703.0,27.96,6.14,5.92,3.0,71528.0,1361.0,70294.0,Financials
4026,LICI,Mar 2021,0.43,-0.04,43.2,0.0,,0.18,229049.0,21.49,7.0,154.0,0.0,4.0,80602.0,7.37,72.56,,3.0,690914.0,2974.0,-252.0,Financials
4027,LICI,Mar 2022,0.57,0.46,36.38,0.0,,0.17,8748.0,1.73,57.0,154.0,23.0,1.0,-3783.0,7.37,72.56,,3.0,723606.0,4125.0,3326.0,Financials
4028,LICI,Mar 2023,4.59,4.36,77.86,0.0,545.55,0.17,1671.0,6.74,65.0,154.0,5.0,0.0,54519.0,7.37,72.56,,3.0,784628.0,35997.0,34207.0,Financials
4029,LICI,Mar 2024,4.84,3.87,49.45,0.0,371.94,0.16,853.0,2.99,66.0,154.0,15.0,0.0,26122.0,7.37,72.56,,3.0,845966.0,40916.0,32779.0,Financials
4394,TECHM,Mar 2013,19.02,20.69,24.09,0.25,12.44,0.77,233.0,9.05,25.0,270.0,5.0,1380.0,855.0,7.32,-0.63,-1.98,3.0,6873.0,1307.0,1422.0,Information Technology
4395,TECHM,Mar 2014,16.29,22.19,33.35,0.04,55.2,1.18,1887.0,1.55,32.0,270.0,15.0,363.0,1596.0,7.32,-0.63,-1.98,3.0,18802.0,3062.0,4172.0,Information Technology
4396,TECHM,Mar 2015,11.75,18.54,21.71,0.06,62.3,1.14,583.0,8.24,27.0,270.0,22.0,700.0,2448.0,7.32,-0.63,-1.98,3.0,22621.0,2659.0,4193.0,Information Technology
4397,TECHM,Mar 2016,11.43,16.08,20.75,0.07,48.59,1.18,1684.0,5.48,31.0,270.0,35.0,1091.0,3137.0,7.32,-0.63,-1.98,3.0,26494.0,3027.0,4260.0,Information Technology
4398,TECHM,Mar 2017,9.78,14.36,17.35,0.08,38.44,1.12,1178.0,9.93,29.0,270.0,28.0,1366.0,4071.0,7.32,-0.63,-1.98,3.0,29141.0,2851.0,4184.0,Information Technology
4399,TECHM,Mar 2018,12.3,15.31,20.09,0.13,37.82,1.01,235.0,10.79,39.0,270.0,33.0,2397.0,3554.0,7.32,-0.63,-1.98,3.0,30773.0,3786.0,4710.0,Information Technology
4400,TECHM,Mar 2019,12.35,18.05,21.14,0.1,51.17,1.04,2328.0,6.06,44.0,270.0,29.0,1996.0,4432.0,7.32,-0.63,-1.98,3.0,34742.0,4289.0,6271.0,Information Technology
4401,TECHM,Mar 2020,10.57,14.93,17.87,0.17,34.87,0.99,5439.0,2.93,42.0,270.0,32.0,3670.0,4358.0,7.32,-0.63,-1.98,3.0,36868.0,3897.0,5503.0,Information Technology
4402,TECHM,Mar 2021,11.5,17.95,17.51,0.12,43.59,0.96,2661.0,14.35,46.0,270.0,89.0,2901.0,8094.0,7.32,-0.63,-1.98,3.0,37855.0,4353.0,6796.0,Information Technology
3790,HDFCLIFE,Mar 2013,3.18,96.27,33.43,0.0,483.54,0.34,,,2.0,73.0,0.0,0.0,,27.96,6.14,5.92,3.0,14060.0,447.0,13535.0,Financials
3791,HDFCLIFE,Mar 2014,4.22,96.48,37.6,0.0,68.73,0.33,,,4.0,73.0,14.0,0.0,,27.96,6.14,5.92,3.0,17166.0,725.0,16561.0,Financials
3792,HDFCLIFE,Mar 2015,2.89,96.79,30.93,0.0,333.47,0.39,945.0,12.91,4.0,73.0,18.0,0.0,4459.0,27.96,6.14,5.92,3.0,27215.0,786.0,26341.0,Financials
3793,HDFCLIFE,Mar 2016,4.5,94.74,26.33,0.0,159.19,0.24,1725.0,21.84,4.0,73.0,22.0,0.0,5687.0,27.96,6.14,5.92,3.0,18141.0,817.0,17187.0,Financials
3794,HDFCLIFE,Mar 2017,2.89,96.83,23.18,0.0,213.5,0.32,1053.0,16.89,4.0,73.0,25.0,0.0,6230.0,27.96,6.14,5.92,3.0,30647.0,887.0,29674.0,Financials
3764,HCLTECH,Jun 2013,15.79,22.2,30.69,0.08,56.72,1.14,2131.0,9.23,14.0,254.0,21.0,1044.0,4492.0,10.29,9.09,8.97,3.0,25581.0,4040.0,5680.0,Information Technology
3765,HCLTECH,Jun 2014,20.31,25.0,33.39,0.05,76.42,1.07,1615.0,15.06,23.0,254.0,11.0,1018.0,6457.0,10.29,9.09,8.97,3.0,32144.0,6528.0,8035.0,Information Technology
3766,HCLTECH,Jun 2015,20.0,23.12,30.31,0.03,105.63,1.04,3451.0,5.69,26.0,254.0,58.0,648.0,5539.0,10.29,9.09,8.97,3.0,36701.0,7342.0,8486.0,Information Technology
3768,HCLTECH,Mar 2017,18.09,21.84,26.12,0.02,128.75,1.04,5105.0,8.18,30.0,254.0,40.0,582.0,8995.0,10.29,9.09,8.97,3.0,47568.0,8606.0,10390.0,Information Technology
3769,HCLTECH,Mar 2018,17.25,22.24,23.97,0.02,180.81,1.05,6092.0,4.42,31.0,254.0,19.0,557.0,8328.0,10.29,9.09,8.97,3.0,50569.0,8722.0,11246.0,Information Technology
3770,HCLTECH,Mar 2019,16.75,23.05,24.46,0.1,85.45,1.04,5715.0,5.39,37.0,254.0,11.0,4195.0,8971.0,10.29,9.09,8.97,3.0,60427.0,10120.0,13926.0,Information Technology
3771,HCLTECH,Mar 2020,15.64,24.5,21.57,0.16,35.46,0.85,1027.0,17.45,41.0,254.0,25.0,7986.0,13359.0,10.29,9.09,8.97,3.0,70676.0,11057.0,17316.0,Information Technology
3772,HCLTECH,Mar 2021,14.82,26.6,18.64,0.11,41.05,0.88,13953.0,7.52,41.0,254.0,24.0,6864.0,19618.0,10.29,9.09,8.97,3.0,75379.0,11169.0,20048.0,Information Technology
3773,HCLTECH,Mar 2022,15.79,23.97,21.84,0.1,67.7,0.96,18497.0,1.86,50.0,254.0,84.0,6343.0,16900.0,10.29,9.09,8.97,3.0,85651.0,13523.0,20529.0,Information Technology
3774,HCLTECH,Mar 2023,14.63,22.3,22.7,0.07,67.95,1.09,14436.0,3.52,55.0,254.0,88.0,4794.0,18009.0,10.29,9.09,8.97,3.0,101456.0,14845.0,22628.0,Information Technology
3366,ADANIPOWER,Mar 2024,41.37,36.2,48.28,0.8,8.3,0.55,17651.0,6.91,54.0,145.0,0.0,34616.0,14170.0,15.6,,,3.0,50351.0,20829.0,18228.0,Energy
3353,ADANIPORTS,Mar 2024,30.34,58.36,15.35,0.94,5.95,0.23,8250.0,25.34,38.0,265.0,16.0,49470.0,15018.0,19.09,20.82,18.82,3.0,26711.0,8104.0,15589.0,Industrials
3775,HCLTECH,Mar 2024,14.29,22.02,23.01,0.08,46.46,1.11,15840.0,6.01,58.0,254.0,90.0,5758.0,22448.0,10.29,9.09,8.97,3.0,109913.0,15710.0,24198.0,Information Technology
3747,HAL,Mar 2022,20.66,22.01,3324.18,0.08,98.55,121.88,-2609.0,51.95,76.0,465.0,26.0,12.0,10180.0,7.76,24.41,24.77,3.0,24620.0,5086.0,5420.0,Industrials
3748,HAL,Mar 2023,21.58,24.77,3283.05,0.27,130.33,99.37,3102.0,21.29,87.0,465.0,32.0,47.0,8836.0,7.76,24.41,24.77,3.0,26928.0,5811.0,6669.0,Industrials
3749,HAL,Mar 2024,25.0,32.09,3816.58,0.62,270.88,67.51,1814.0,21.11,114.0,465.0,31.0,123.0,8226.0,7.76,24.41,24.77,3.0,30381.0,7595.0,9749.0,Industrials
4044,LT,Mar 2013,7.11,15.31,395.15,0.17,3.0,31.97,-11277.0,9.3,38.0,635.0,22.0,234.0,-4355.0,10.43,8.19,7.58,3.0,74426.0,5291.0,11394.0,Industrials
4045,LT,Mar 2014,5.74,16.56,303.42,0.07,2.37,31.9,-12653.0,6.48,35.0,635.0,27.0,110.0,-7143.0,10.43,8.19,7.58,3.0,85054.0,4885.0,14086.0,Industrials
4046,LT,Mar 2015,5.4,17.06,245.11,0.11,2.35,30.87,-6143.0,5.2,34.0,635.0,32.0,218.0,-1365.0,10.43,8.19,7.58,3.0,91929.0,4966.0,15684.0,Industrials
4047,LT,Mar 2016,4.54,15.31,216.09,0.03,2.42,32.24,-7867.0,4.58,31.0,635.0,40.0,55.0,-3240.0,10.43,8.19,7.58,3.0,101122.0,4592.0,15486.0,Industrials
4048,LT,Mar 2017,5.93,15.2,206.3,0.0,2.65,24.75,-3141.0,8.96,43.0,635.0,22.0,0.0,6655.0,10.43,8.19,7.58,3.0,109312.0,6486.0,16620.0,Industrials
4049,LT,Mar 2018,6.69,16.8,207.36,0.0,2.8,22.43,-6117.0,3.27,53.0,635.0,30.0,0.0,-10031.0,10.43,8.19,7.58,3.0,119683.0,8004.0,20111.0,Industrials
4050,LT,Mar 2019,7.56,16.91,208.81,0.0,2.74,20.29,-15779.0,8.15,63.0,635.0,28.0,0.0,-4756.0,10.43,8.19,7.58,3.0,135220.0,10217.0,22866.0,Industrials
3741,HAL,Mar 2016,11.92,14.79,1665.0,0.15,679.33,95.22,,,28.0,465.0,31.0,18.0,,7.76,24.41,24.77,3.0,16758.0,1998.0,2478.0,Industrials
3742,HAL,Mar 2017,14.57,18.03,1966.92,0.02,267.5,105.59,2598.0,16.83,36.0,465.0,31.0,2.0,-423.0,7.76,24.41,24.77,3.0,17950.0,2616.0,3236.0,Industrials
3743,HAL,Mar 2018,10.73,18.68,1528.46,0.02,120.6,111.56,-140.0,3.21,30.0,465.0,54.0,3.0,-734.0,7.76,24.41,24.77,3.0,18519.0,1987.0,3460.0,Industrials
3390,APOLLOHOSP,Mar 2022,7.56,14.93,19.7,0.72,6.75,1.11,949.0,5.09,73.0,522.0,16.0,4068.0,1696.0,12.72,23.16,19.97,3.0,14663.0,1108.0,2189.0,Healthcare
4377,TATASTEEL,Mar 2022,17.11,26.02,36.48,0.66,11.86,0.86,33476.0,4.47,33.0,72.0,16.0,75561.0,44381.0,9.59,16.57,14.87,3.0,243959.0,41749.0,63490.0,Materials
3744,HAL,Mar 2019,11.73,22.84,1763.91,0.06,27.94,114.33,-2402.0,26.45,35.0,465.0,28.0,8.0,-7694.0,7.76,24.41,24.77,3.0,20008.0,2346.0,4569.0,Industrials
3745,HAL,Mar 2020,13.25,22.76,2059.42,0.01,14.75,123.96,203.0,6.22,42.0,465.0,39.0,2.0,1537.0,7.76,24.41,24.77,3.0,21445.0,2842.0,4880.0,Industrials
3746,HAL,Mar 2021,14.16,23.34,2249.31,0.04,21.35,123.02,13934.0,5.2,48.0,465.0,31.0,6.0,15124.0,7.76,24.41,24.77,3.0,22882.0,3239.0,5341.0,Industrials
4051,LT,Mar 2020,7.49,16.88,201.59,0.17,2.5,16.5,-1714.0,5.78,68.0,635.0,26.0,912.0,6694.0,10.43,8.19,7.58,3.0,145452.0,10894.0,24553.0,Industrials
4052,LT,Mar 2021,9.5,17.25,176.9,0.11,2.69,12.7,17324.0,4.23,82.0,635.0,44.0,798.0,23074.0,10.43,8.19,7.58,3.0,135979.0,12921.0,23460.0,Industrials
4053,LT,Mar 2022,6.66,15.53,72.92,0.02,2.89,7.61,15579.0,2.29,62.0,635.0,36.0,258.0,19164.0,10.43,8.19,7.58,3.0,156521.0,10419.0,24314.0,Industrials
4054,LT,Mar 2023,6.83,14.82,75.52,0.09,3.18,7.81,14729.0,4.39,75.0,635.0,32.0,1541.0,22777.0,10.43,8.19,7.58,3.0,183341.0,12531.0,27166.0,Industrials
4055,LT,Mar 2024,7.03,13.51,77.67,0.1,3.54,8.03,20445.0,0.99,95.0,635.0,36.0,2071.0,18266.0,10.43,8.19,7.58,3.0,221113.0,15547.0,29865.0,Industrials
4343,TATAMOTORS,Mar 2014,6.03,14.97,21.42,0.92,7.31,1.07,8160.0,12.02,48.0,275.0,5.0,60642.0,36151.0,11.01,,,3.0,232834.0,14050.0,34853.0,Consumer Discretionary
3683,DRREDDY,Mar 2023,18.27,26.23,19.35,0.06,52.03,0.77,1779.0,16.66,54.0,369.0,15.0,1347.0,5888.0,12.26,21.88,21.67,3.0,24670.0,4507.0,6470.0,Healthcare
3684,DRREDDY,Mar 2024,19.91,28.32,19.74,0.07,51.71,0.72,509.0,14.4,67.0,369.0,12.0,2002.0,4543.0,12.26,21.88,21.67,3.0,28011.0,5578.0,7933.0,Healthcare
3673,DRREDDY,Mar 2013,12.9,22.56,23.98,0.58,28.15,0.88,-59.0,12.14,18.0,369.0,17.0,3682.0,1378.0,12.26,21.88,21.67,3.0,11833.0,1527.0,2669.0,Healthcare
3674,DRREDDY,Mar 2014,14.63,24.23,24.96,0.57,26.94,0.84,366.0,11.96,23.0,369.0,16.0,4477.0,1970.0,12.26,21.88,21.67,3.0,13415.0,1963.0,3251.0,Healthcare
3675,DRREDDY,Mar 2015,15.55,23.35,23.71,0.44,34.89,0.81,154.0,15.78,27.0,369.0,15.0,4314.0,2524.0,12.26,21.88,21.67,3.0,15023.0,2336.0,3508.0,Healthcare
3676,DRREDDY,Mar 2016,13.69,23.03,16.95,0.27,46.75,0.77,1653.0,10.34,25.0,369.0,16.0,3352.0,3263.0,12.26,21.88,21.67,3.0,15568.0,2131.0,3585.0,Healthcare
4085,MARUTI,Mar 2015,7.5,13.57,15.66,0.03,35.36,1.47,1958.0,8.84,126.0,2835.0,20.0,666.0,6449.0,13.93,19.82,18.86,3.0,50801.0,3809.0,6892.0,Consumer Discretionary
4086,MARUTI,Mar 2016,9.55,15.67,17.95,0.01,127.9,1.35,1252.0,12.55,182.0,2835.0,19.0,231.0,8482.0,13.93,19.82,18.86,3.0,57589.0,5497.0,9024.0,Consumer Discretionary
4087,MARUTI,Mar 2017,11.03,15.31,20.26,0.01,144.04,1.31,1109.0,13.47,249.0,2835.0,30.0,484.0,10282.0,13.93,19.82,18.86,3.0,68085.0,7511.0,10421.0,Consumer Discretionary
4088,MARUTI,Mar 2018,9.87,15.18,18.52,0.0,41.25,1.32,3486.0,10.4,261.0,2835.0,31.0,121.0,11788.0,13.93,19.82,18.86,3.0,79809.0,7881.0,12118.0,Consumer Discretionary
4089,MARUTI,Mar 2019,8.89,12.85,16.25,0.0,180.53,1.35,3061.0,4.11,253.0,2835.0,32.0,160.0,6601.0,13.93,19.82,18.86,3.0,86068.0,7651.0,11056.0,Consumer Discretionary
4094,MARUTI,Mar 2024,9.51,13.13,15.75,0.0,117.91,1.23,4936.0,8.36,429.0,2835.0,29.0,119.0,16801.0,13.93,19.82,18.86,3.0,141858.0,13488.0,18626.0,Consumer Discretionary
4148,NTPC,Mar 2013,17.6,25.38,15.49,0.87,9.2,0.4,-337.0,23.55,13.0,174.0,38.0,70419.0,16508.0,11.17,13.63,13.9,3.0,71518.0,12586.0,18149.0,Energy
4161,ONGC,Mar 2013,14.81,26.86,15.73,0.14,101.22,0.64,-1346.0,25.45,19.0,275.0,34.0,20686.0,39874.0,10.67,29.87,29.67,3.0,161984.0,23994.0,43501.0,Energy
4162,ONGC,Mar 2014,15.31,28.22,15.49,0.29,90.22,0.54,-10363.0,36.55,21.0,275.0,31.0,49113.0,53270.0,10.67,29.87,29.67,3.0,174121.0,26665.0,49130.0,Energy
4165,ONGC,Mar 2017,10.33,18.69,15.01,0.41,18.25,0.64,1965.0,15.51,19.0,275.0,40.0,80029.0,45780.0,10.67,29.87,29.67,3.0,282506.0,29169.0,52804.0,Energy
4167,ONGC,Mar 2019,8.05,17.75,15.64,0.5,14.46,0.86,24326.0,8.81,24.0,275.0,29.0,107742.0,61458.0,10.67,29.87,29.67,3.0,421624.0,33938.0,74819.0,Energy
4170,ONGC,Mar 2022,10.03,16.26,19.0,0.47,15.22,0.84,37051.0,8.39,36.0,275.0,29.0,121986.0,78248.0,10.67,29.87,29.67,3.0,491246.0,49294.0,79874.0,Energy
4172,ONGC,Mar 2024,9.66,17.39,16.94,0.45,11.36,0.83,42060.0,9.67,39.0,275.0,31.0,153181.0,99263.0,10.67,29.87,29.67,3.0,591396.0,57101.0,102835.0,Energy
3546,BPCL,Mar 2016,4.31,6.91,29.1,0.84,21.89,2.17,1886.0,4.92,19.0,178.0,25.0,23388.0,11119.0,9.38,30.23,35.52,3.0,187815.0,8089.0,12971.0,Energy
3554,BPCL,Mar 2024,5.99,9.84,35.51,0.72,11.36,2.21,25415.0,2.35,62.0,178.0,33.0,54599.0,35936.0,9.38,30.23,35.52,3.0,448083.0,26859.0,44082.0,Energy
3497,BEL,Mar 2019,15.51,23.91,3851.02,0.96,186.38,96.54,618.0,7.37,3.0,24.0,44.0,47.0,1514.0,10.72,20.0,14.87,3.0,12164.0,1887.0,2909.0,Industrials
3498,BEL,Mar 2020,14.07,21.28,3318.18,0.8,357.25,106.3,1921.0,5.0,3.0,24.0,37.0,44.0,2570.0,10.72,20.0,14.87,3.0,12968.0,1825.0,2759.0,Industrials
3499,BEL,Mar 2021,14.88,22.78,3559.32,0.83,333.9,92.82,2498.0,18.39,3.0,24.0,46.0,49.0,5093.0,10.72,20.0,14.87,3.0,14109.0,2100.0,3214.0,Industrials
3500,BEL,Mar 2022,15.62,21.76,3478.26,0.84,397.33,94.28,-665.0,31.7,3.0,24.0,46.0,58.0,4207.0,10.72,20.0,14.87,3.0,15368.0,2400.0,3344.0,Industrials
3501,BEL,Mar 2023,16.84,23.06,3981.33,0.52,230.05,123.15,3907.0,15.27,4.0,24.0,44.0,39.0,1199.0,10.72,20.0,14.87,3.0,17734.0,2986.0,4090.0,Industrials
3502,BEL,Mar 2024,19.66,24.92,4744.05,0.51,476.75,125.89,-1265.0,29.23,5.0,24.0,40.0,43.0,4659.0,10.72,20.0,14.87,3.0,20268.0,3985.0,5051.0,Industrials
4252,SBILIFE,Mar 2013,4.24,2.87,23.03,0.0,179.75,0.28,903.0,1.53,6.0,162.0,8.0,0.0,1130.0,24.32,11.14,11.38,3.0,14870.0,630.0,427.0,Financials
4253,SBILIFE,Mar 2014,4.22,2.96,21.69,0.0,171.0,0.28,-542.0,4.1,7.0,162.0,14.0,0.0,166.0,24.32,11.14,11.38,3.0,17258.0,728.0,511.0,Financials
4254,SBILIFE,Mar 2015,3.48,3.39,20.09,0.0,244.25,0.32,2533.0,0.76,8.0,162.0,15.0,0.0,2711.0,24.32,11.14,11.38,3.0,23399.0,815.0,794.0,Financials
4255,SBILIFE,Mar 2016,4.37,4.76,17.83,0.0,209.8,0.23,-1426.0,37.28,8.0,162.0,14.0,0.0,5778.0,24.32,11.14,11.38,3.0,19324.0,844.0,920.0,Financials
4256,SBILIFE,Mar 2017,3.13,3.5,17.2,0.0,241.4,0.3,-507.0,29.57,10.0,162.0,16.0,0.0,8525.0,24.32,11.14,11.38,3.0,30548.0,955.0,1068.0,Financials
4257,SBILIFE,Mar 2018,3.38,3.91,17.62,0.0,248.0,0.28,1485.0,26.15,12.0,162.0,17.0,0.0,10395.0,24.32,11.14,11.38,3.0,34068.0,1150.0,1332.0,Financials
4258,SBILIFE,Mar 2019,2.98,3.3,17.52,0.0,217.5,0.3,-79.0,30.38,13.0,162.0,15.0,0.0,13473.0,24.32,11.14,11.38,3.0,44604.0,1327.0,1474.0,Financials
4259,SBILIFE,Mar 2020,3.25,3.08,16.26,0.0,,0.26,2313.0,38.78,14.0,162.0,0.0,0.0,19299.0,24.32,11.14,11.38,3.0,43798.0,1422.0,1351.0,Financials
4278,SHREECEM,Jun 2013,18.53,28.81,26.12,0.34,9.06,0.88,990.0,4.98,288.0,5787.0,7.0,1288.0,1260.0,9.0,2.34,2.42,3.0,5418.0,1004.0,1561.0,Materials
4326,SUNPHARMA,Mar 2023,19.4,26.55,15.2,0.12,70.4,0.54,-2261.0,16.45,35.0,288.0,33.0,6886.0,4959.0,8.91,21.65,23.52,3.0,43886.0,8513.0,11650.0,Healthcare
4327,SUNPHARMA,Mar 2024,19.82,26.84,15.09,0.05,58.33,0.57,11372.0,1.57,40.0,288.0,34.0,3274.0,12135.0,8.91,21.65,23.52,3.0,48497.0,9610.0,13018.0,Healthcare
4279,SHREECEM,Jun 2014,13.77,24.32,16.71,0.25,11.58,0.78,167.0,21.59,226.0,5787.0,10.0,1200.0,1401.0,9.0,2.34,2.42,3.0,5715.0,787.0,1390.0,Materials
4282,SHREECEM,Mar 2017,15.58,29.24,17.39,0.17,22.29,0.77,154.0,23.83,384.0,5787.0,36.0,1293.0,2202.0,9.0,2.34,2.42,3.0,8594.0,1339.0,2513.0,Materials
4283,SHREECEM,Mar 2018,14.08,25.15,15.56,0.38,21.2,0.65,-1716.0,36.56,397.0,5787.0,13.0,3403.0,1879.0,9.0,2.34,2.42,3.0,9833.0,1384.0,2473.0,Materials
4286,SHREECEM,Mar 2021,17.23,30.17,15.18,0.14,18.0,0.63,1603.0,19.55,646.0,5787.0,9.0,2230.0,4254.0,9.0,2.34,2.42,3.0,13560.0,2337.0,4091.0,Materials
4316,SUNPHARMA,Mar 2013,31.17,42.98,23.14,0.02,109.16,0.55,982.0,21.34,14.0,288.0,9.0,260.0,3357.0,8.91,21.65,23.52,3.0,11131.0,3469.0,4784.0,Healthcare
4317,SUNPHARMA,Mar 2014,24.12,43.55,20.94,0.14,114.43,0.55,1783.0,13.53,15.0,288.0,10.0,2561.0,3959.0,8.91,21.65,23.52,3.0,16080.0,3879.0,7003.0,Healthcare
4318,SUNPHARMA,Mar 2015,19.99,28.82,21.36,0.35,14.12,0.56,4114.0,5.48,22.0,288.0,14.0,8996.0,5616.0,8.91,21.65,23.52,3.0,27392.0,5476.0,7894.0,Healthcare
4319,SUNPHARMA,Mar 2016,19.86,28.69,17.15,0.26,15.55,0.51,2737.0,13.86,19.0,288.0,5.0,8497.0,6686.0,8.91,21.65,23.52,3.0,28487.0,5658.0,8174.0,Healthcare
4320,SUNPHARMA,Mar 2017,24.85,31.99,21.41,0.27,26.78,0.52,2896.0,13.26,29.0,288.0,12.0,9832.0,7082.0,8.91,21.65,23.52,3.0,31578.0,7846.0,10102.0,Healthcare
4420,TORNTPHARM,Mar 2013,13.58,21.76,30.59,0.49,20.53,0.85,-94.0,7.71,13.0,222.0,45.0,693.0,153.0,7.32,12.68,12.89,3.0,3203.0,435.0,697.0,Healthcare
4421,TORNTPHARM,Mar 2014,15.92,22.89,34.89,0.59,16.76,0.83,181.0,10.02,20.0,222.0,25.0,1132.0,599.0,7.32,12.68,12.89,3.0,4172.0,664.0,955.0,Healthcare
4423,TORNTPHARM,Mar 2016,25.92,40.87,49.6,0.67,15.03,0.75,1873.0,13.0,51.0,222.0,34.0,2352.0,2742.0,7.32,12.68,12.89,3.0,6687.0,1733.0,2733.0,Healthcare
4424,TORNTPHARM,Mar 2017,16.06,23.68,21.47,0.58,7.77,0.61,211.0,13.72,28.0,222.0,25.0,2510.0,1009.0,7.32,12.68,12.89,3.0,5816.0,934.0,1377.0,Healthcare
4428,TORNTPHARM,Mar 2021,15.64,30.98,21.45,0.83,7.19,0.57,1561.0,5.55,37.0,222.0,47.0,4874.0,2005.0,7.32,12.68,12.89,3.0,8005.0,1252.0,2480.0,Healthcare
4430,TORNTPHARM,Mar 2023,12.94,29.54,20.09,0.87,8.67,0.66,33.0,24.27,37.0,222.0,60.0,5369.0,2368.0,7.32,12.68,12.89,3.0,9620.0,1245.0,2842.0,Healthcare
4431,TORNTPHARM,Mar 2024,15.44,31.39,24.15,0.59,9.93,0.74,3106.0,1.49,49.0,222.0,57.0,4022.0,3266.0,7.32,12.68,12.89,3.0,10728.0,1656.0,3368.0,Healthcare
3299,ABB,Mar 2017,9.54,13.71,19.97,0.0,227.5,1.41,152.0,5.34,130.0,1657.0,31.0,0.0,307.0,8.19,16.73,16.74,2.0,2903.0,277.0,398.0,Industrials
4450,TVSMOTOR,Mar 2017,4.08,6.99,22.96,0.59,17.23,2.03,-20.0,5.69,11.0,,23.0,1311.0,689.0,17.87,26.48,26.43,2.0,12463.0,509.0,871.0,Consumer Discretionary
3295,ABB,Dec 2012,8.77,12.22,22.41,0.0,,1.82,42.0,3.57,68.0,1657.0,25.0,0.0,101.0,8.19,16.73,16.74,2.0,1653.0,145.0,202.0,Industrials
3296,ABB,Mar 2014,8.7,11.73,25.13,0.0,,2.0,11.0,6.33,93.0,1657.0,25.0,0.0,155.0,8.19,16.73,16.74,2.0,2276.0,198.0,267.0,Industrials
3297,ABB,Mar 2015,10.0,13.63,24.44,0.0,,1.67,28.0,8.17,108.0,1657.0,29.0,0.0,215.0,8.19,16.73,16.74,2.0,2289.0,229.0,312.0,Industrials
4429,TORNTPHARM,Mar 2022,9.13,28.57,13.05,0.68,8.4,0.66,1607.0,2.3,23.0,222.0,105.0,4070.0,1803.0,7.32,12.68,12.89,2.0,8508.0,777.0,2431.0,Healthcare
4427,TORNTPHARM,Mar 2020,12.91,27.33,21.25,1.2,5.08,0.57,1622.0,2.88,30.0,222.0,53.0,5784.0,1393.0,7.32,12.68,12.89,2.0,7939.0,1025.0,2170.0,Healthcare
3906,INFY,Mar 2013,23.37,28.59,24.82,0.0,2780.6,0.87,4451.0,7.24,21.0,218.0,25.0,0.0,7373.0,12.0,10.72,11.43,2.0,40352.0,9429.0,11538.0,Information Technology
